"row_id","order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit","order_priority","shipping_cost","customer_tenure","marketing_channel","product_rating","return_status","payment_method"
47098,"US-2017-117247","2017-10-09","2017-10-14","Standard Class","CK-12760","Cyma Kinney","Corporate","United States","Aurora","Illinois","60505","Central","FUR-TA-10001676","Furniture","Tables","Hon 61000 Series Interactive Training Tables","66.65",3,"0.5","-42.65","Low","3.33","New","Email","4","No","Credit Card"
47102,"CA-2016-145261","2016-12-18","2016-12-21","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","FUR-TA-10002530","Furniture","Tables","Iceberg OfficeWorks 42"" Round Tables","377.45",5,"0.5","-264.22","Medium","52.83","New","Referral","0","No","Net Banking"
47108,"US-2014-117058","2014-05-27","2014-05-30","First Class","LE-16810","Laurel Elliston","Consumer","United States","Chicago","Illinois","60653","Central","OFF-BI-10004139","Office Supplies","Binders","Fellowes Presentation Covers for Comb Binding Machines","17.46",6,"0.8","-30.56","Medium","2.47","Returning","Email","5","No","Cash on Delivery"
47114,"US-2017-160465","2017-07-21","2017-07-26","Standard Class","SW-20350","Sean Wendt","Home Office","United States","Cleveland","Ohio","44105","East","OFF-BI-10001670","Office Supplies","Binders","Vinyl Sectional Post Binders","33.93",3,"0.7","-22.62","Critical","3.2","New","Social Media","4","No","UPI"
47123,"CA-2016-112109","2016-07-08","2016-07-12","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Broomfield","Colorado","80020","West","OFF-BI-10002082","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements","19.97",2,"0.7","-13.31","Medium","2.76","New","Email","1","No","Credit Card"
47127,"US-2014-130379","2014-05-25","2014-05-29","Standard Class","JL-15235","Janet Lee","Consumer","United States","Chicago","Illinois","60623","Central","OFF-AP-10001394","Office Supplies","Appliances","Harmony Air Purifier","75.6",2,"0.8","-166.32","Critical","9.62","Returning","Referral","4","No","Credit Card"
47134,"CA-2016-162404","2016-07-23","2016-07-27","Standard Class","NF-18475","Neil Französisch","Home Office","United States","Rockford","Illinois","61107","Central","OFF-BI-10000948","Office Supplies","Binders","GBC Laser Imprintable Binding System Covers, Desert Sand","11.42",4,"0.8","-18.84","High","1.64","Returning","Direct","3","No","Cash on Delivery"
47141,"US-2016-141544","2016-08-30","2016-09-01","First Class","PO-18850","Patrick O'Brill","Consumer","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10003645","Technology","Phones","Aastra 57i VoIP phone","290.9",3,"0.4","-67.88","Critical","40.62","New","Ads","0","No","Net Banking"
47147,"CA-2015-133445","2015-10-05","2015-10-09","Standard Class","JF-15490","Jeremy Farry","Consumer","United States","Portland","Oregon","97206","West","FUR-BO-10003660","Furniture","Bookcases","Bush Cubix Collection Bookcases, Fully Assembled","66.29",1,"0.7","-103.86","Critical","9.4","Returning","Direct","2","No","Net Banking"
47154,"US-2014-123519","2014-12-14","2014-12-21","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Marion","Ohio","43302","East","FUR-TA-10002645","Furniture","Tables","Hon Rectangular Conference Tables","136.53",1,"0.4","-52.34","Low","17.4","Returning","Referral","5","No","UPI"
47158,"CA-2017-155936","2017-06-22","2017-06-29","Standard Class","JK-15730","Joe Kamberova","Consumer","United States","Chicago","Illinois","60653","Central","OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders","3.04",3,"0.8","-5.01","Medium","0.4","Returning","Email","3","No","UPI"
47160,"CA-2015-128608","2015-01-12","2015-01-17","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East","TEC-PH-10004977","Technology","Phones","GE 30524EE4","235.19",2,"0.4","-43.12","Critical","20.02","New","Email","3","No","Cash on Delivery"
47163,"CA-2015-135174","2015-04-30","2015-05-02","Second Class","BP-11230","Benjamin Patterson","Consumer","United States","Troy","Ohio","45373","East","TEC-PH-10001530","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone","1022.97",5,"0.4","-255.74","Medium","131.93","Returning","Email","2","No","Cash on Delivery"
47165,"CA-2017-107958","2017-07-02","2017-07-05","First Class","AH-10120","Adrian Hane","Home Office","United States","Houston","Texas","77036","Central","OFF-BI-10001787","Office Supplies","Binders","Wilson Jones Four-Pocket Poly Binders","5.23",4,"0.8","-8.11","Medium","0.33","New","Social Media","2","No","Net Banking"
47172,"US-2014-140452","2014-12-06","2014-12-10","Standard Class","BK-11260","Berenike Kampe","Consumer","United States","Chicago","Illinois","60610","Central","FUR-FU-10002088","Furniture","Furnishings","Nu-Dell Float Frame 11 x 14 1/2","10.78",3,"0.6","-4.85","High","1.55","New","Referral","2","No","Credit Card"
47183,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","FUR-BO-10001608","Furniture","Bookcases","Hon Metal Bookcases, Black","193.07",4,"0.32","-19.87","High","25.03","Returning","Ads","4","No","UPI"
47189,"CA-2014-114195","2014-11-01","2014-11-03","First Class","EA-14035","Erin Ashbrook","Corporate","United States","Mason","Ohio","45040","East","OFF-BI-10001658","Office Supplies","Binders","GBC Standard Therm-A-Bind Covers","22.43",3,"0.7","-17.94","Critical","2.46","New","Direct","1","No","Credit Card"
47203,"CA-2016-124562","2016-12-08","2016-12-12","Standard Class","JP-16135","Julie Prescott","Home Office","United States","Columbus","Ohio","43229","East","OFF-BI-10001267","Office Supplies","Binders","Universal Recycled Hanging Pressboard Report Binders, Letter Size","12.96",7,"0.7","-9.5","Low","1.42","New","Ads","2","No","Net Banking"
47205,"CA-2017-121300","2017-09-29","2017-09-29","Same Day","MG-17680","Maureen Gastineau","Home Office","United States","Mentor","Ohio","44060","East","FUR-TA-10004442","Furniture","Tables","Riverside Furniture Stanwyck Manor Table Series","344.22",2,"0.4","-189.32","Low","48.58","Returning","Referral","4","No","Cash on Delivery"
47209,"CA-2015-119291","2015-05-14","2015-05-17","First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania","19013","East","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels","4.9",3,"0.7","-3.43","High","0.44","Returning","Ads","4","No","Cash on Delivery"
47214,"US-2017-110149","2017-12-10","2017-12-13","First Class","WB-21850","William Brown","Consumer","United States","Philadelphia","Pennsylvania","19143","East","OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders","3.27",1,"0.7","-2.51","Medium","0.2","New","Ads","5","No","UPI"
47232,"US-2014-112914","2014-09-25","2014-09-30","Standard Class","MT-18070","Michelle Tran","Home Office","United States","Houston","Texas","77041","Central","OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","2.72",2,"0.8","-4.36","Critical","0.24","Returning","Email","5","No","UPI"
47250,"CA-2017-110429","2017-11-03","2017-11-08","Standard Class","DM-13015","Darrin Martin","Consumer","United States","Philadelphia","Pennsylvania","19143","East","OFF-BI-10000216","Office Supplies","Binders","Mead 1st Gear 2"" Zipper Binder, Asst. Colors","11.67",3,"0.7","-7.78","High","0.8","New","Email","4","Yes","Cash on Delivery"
47266,"US-2015-163433","2015-04-18","2015-04-22","Second Class","MP-17965","Michael Paige","Corporate","United States","Mcallen","Texas","78501","Central","OFF-BI-10000320","Office Supplies","Binders","GBC Plastic Binding Combs","1.48",1,"0.8","-2.29","Medium","0.1","Returning","Referral","5","No","Credit Card"
47290,"CA-2014-158281","2014-09-02","2014-09-07","Standard Class","AG-10525","Andy Gerbode","Corporate","United States","Houston","Texas","77095","Central","TEC-MA-10002210","Technology","Machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","559.71",3,"0.4","-121.27","Medium","56.7","Returning","Direct","3","No","Cash on Delivery"
47299,"CA-2015-168746","2015-01-27","2015-01-29","Second Class","SV-20365","Seth Vernon","Consumer","United States","Cleveland","Ohio","44105","East","TEC-PH-10002555","Technology","Phones","Nortel Meridian M5316 Digital phone","155.37",1,"0.4","-36.25","Medium","17.46","Returning","Social Media","4","No","Net Banking"
47313,"CA-2016-162082","2016-03-14","2016-03-17","First Class","JS-15880","John Stevenson","Consumer","United States","Harlingen","Texas","78550","Central","FUR-BO-10004409","Furniture","Bookcases","Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray","241.33",5,"0.32","-14.2","High","19.34","New","Email","1","No","Credit Card"
47314,"CA-2017-121160","2017-11-04","2017-11-04","Same Day","FM-14290","Frank Merwin","Home Office","United States","Bryan","Texas","77803","Central","OFF-BI-10003094","Office Supplies","Binders","Self-Adhesive Ring Binder Labels","1.41",2,"0.8","-2.32","Low","0.16","Returning","Ads","1","No","Credit Card"
47318,"CA-2016-130484","2016-08-22","2016-08-27","Standard Class","SG-20470","Sheri Gordon","Consumer","United States","Gresham","Oregon","97030","West","OFF-BI-10000088","Office Supplies","Binders","GBC Imprintable Covers","26.35",8,"0.7","-18.45","Critical","3.14","Returning","Email","4","No","Credit Card"
47324,"CA-2015-162621","2015-09-05","2015-09-11","Standard Class","CA-12055","Cathy Armstrong","Home Office","United States","Houston","Texas","77036","Central","OFF-BI-10003708","Office Supplies","Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","4.47",3,"0.8","-7.82","Medium","0.34","Returning","Ads","4","No","UPI"
47343,"CA-2017-138611","2017-11-14","2017-11-17","Second Class","CK-12595","Clytie Kelty","Consumer","United States","Grove City","Ohio","43123","East","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders","3.65",2,"0.7","-2.8","Critical","0.43","Returning","Ads","4","No","Cash on Delivery"
47354,"CA-2016-154018","2016-10-13","2016-10-19","Standard Class","HA-14920","Helen Andreada","Consumer","United States","Laredo","Texas","78041","Central","FUR-FU-10003394","Furniture","Furnishings","Tenex ""The Solids"" Textured Chair Mats","139.92",5,"0.6","-150.41","High","10.85","Returning","Social Media","3","Yes","Cash on Delivery"
47367,"CA-2017-138611","2017-11-14","2017-11-17","Second Class","CK-12595","Clytie Kelty","Consumer","United States","Grove City","Ohio","43123","East","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders","3.65",2,"0.7","-2.8","Medium","0.52","New","Ads","5","No","Net Banking"
47370,"US-2014-147774","2014-01-20","2014-01-26","Standard Class","MM-18280","Muhammed MacIntyre","Corporate","United States","Smyrna","Tennessee","37167","South","OFF-BI-10003091","Office Supplies","Binders","GBC DocuBind TL200 Manual Binding Machine","67.19",1,"0.7","-51.52","Low","4.38","Returning","Ads","3","No","Net Banking"
47376,"CA-2015-156608","2015-10-24","2015-10-29","Standard Class","MT-18070","Michelle Tran","Home Office","United States","San Antonio","Texas","78207","Central","OFF-BI-10004140","Office Supplies","Binders","Avery Non-Stick Binders","3.59",4,"0.8","-6.29","Low","0.51","Returning","Referral","4","No","UPI"
47378,"CA-2015-102876","2015-09-07","2015-09-14","Standard Class","LR-17035","Lisa Ryan","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10000848","Office Supplies","Binders","Angle-D Ring Binders","4.92",3,"0.7","-3.94","Medium","0.35","New","Social Media","5","No","Cash on Delivery"
47382,"US-2015-140200","2015-07-26","2015-07-28","First Class","CA-12775","Cynthia Arntzen","Consumer","United States","Mesa","Arizona","85204","West","FUR-TA-10002356","Furniture","Tables","Bevis Boat-Shaped Conference Table","393.17",3,"0.5","-204.45","Medium","41.27","New","Ads","4","No","UPI"
47395,"CA-2016-130393","2016-12-01","2016-12-03","Second Class","JM-15865","John Murray","Consumer","United States","San Angelo","Texas","76903","Central","OFF-AP-10004859","Office Supplies","Appliances","Acco 6 Outlet Guardian Premium Surge Suppressor","11.65",4,"0.8","-30.87","Medium","1.23","New","Social Media","4","No","Net Banking"
47428,"CA-2015-124800","2015-09-26","2015-09-30","Standard Class","RW-19540","Rick Wilson","Corporate","United States","Mesa","Arizona","85204","West","OFF-BI-10003984","Office Supplies","Binders","Lock-Up Easel 'Spel-Binder'","77.03",9,"0.7","-59.06","Critical","4.31","Returning","Social Media","3","No","Net Banking"
47449,"CA-2016-132066","2016-10-16","2016-10-20","Standard Class","NB-18655","Nona Balk","Corporate","United States","New York City","New York","10011","East","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","142.18",1,"0.4","-37.92","Critical","9.32","Returning","Direct","3","No","Net Banking"
47450,"US-2016-143819","2016-03-01","2016-03-05","Standard Class","KD-16270","Karen Daniels","Consumer","United States","Yonkers","New York","10701","East","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables","836.59",8,"0.4","-264.92","High","72.02","New","Social Media","1","No","Cash on Delivery"
47452,"US-2014-106992","2014-09-19","2014-09-21","Second Class","SB-20290","Sean Braxton","Corporate","United States","Houston","Texas","77036","Central","TEC-MA-10000822","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer","3059.98",3,"0.4","-510","Low","442.82","Returning","Direct","3","No","UPI"
47453,"CA-2016-112025","2016-07-30","2016-08-04","Standard Class","LS-16975","Lindsay Shagiari","Home Office","United States","Houston","Texas","77070","Central","OFF-BI-10002353","Office Supplies","Binders","GBC VeloBind Cover Sets","9.26",3,"0.8","-13.9","Critical","0.6","Returning","Social Media","3","No","Net Banking"
47462,"CA-2016-126627","2016-10-10","2016-10-12","First Class","WB-21850","William Brown","Consumer","United States","La Porte","Texas","77571","Central","FUR-FU-10004963","Furniture","Furnishings","Eldon 400 Class Desk Accessories, Black Carbon","14",4,"0.6","-6.3","High","1.99","Returning","Social Media","0","No","Net Banking"
47464,"CA-2015-119291","2015-05-14","2015-05-17","First Class","JO-15550","Jesus Ocampo","Home Office","United States","Chester","Pennsylvania","19013","East","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels","4.9",3,"0.7","-3.43","Critical","0.5","Returning","Email","3","No","UPI"
47488,"CA-2016-108364","2016-12-19","2016-12-24","Standard Class","BP-11050","Barry Pond","Corporate","United States","Chicago","Illinois","60623","Central","OFF-BI-10002012","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters","1.8",5,"0.8","-2.88",NULL,"0.21","Returning","Direct","1","No","Credit Card"
47498,"US-2014-159618","2014-11-12","2014-11-16","Standard Class","DB-12970","Darren Budd","Corporate","United States","Houston","Texas","77036","Central","FUR-BO-10004467","Furniture","Bookcases","Bestar Classic Bookcase","67.99",1,"0.32","-13","Critical","6.25","Returning","Social Media","0","No","Cash on Delivery"
47502,"CA-2017-156237","2017-09-14","2017-09-15","First Class","PS-18760","Pamela Stobb","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts","18.31",4,"0.7","-12.21","Medium","2.02","Returning","Email","3","No","Cash on Delivery"
47503,"CA-2015-164007","2015-06-08","2015-06-12","Standard Class","MG-17695","Maureen Gnade","Consumer","United States","Chicago","Illinois","60610","Central","OFF-AP-10003849","Office Supplies","Appliances","Hoover Shoulder Vac Commercial Portable Vacuum","143.13",2,"0.8","-393.6","Low","21.17","Returning","Email","4","No","Cash on Delivery"
47506,"CA-2017-161172","2017-03-16","2017-03-16","Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio","43229","East","TEC-PH-10004348","Technology","Phones","OtterBox Defender Series Case - iPhone 5c","44.38",2,"0.4","-7.4","Medium","6.24","Returning","Direct","2","No","Cash on Delivery"
47510,"CA-2017-163006","2017-06-30","2017-07-04","Second Class","GH-14410","Gary Hansen","Home Office","United States","Chicago","Illinois","60653","Central","FUR-FU-10003799","Furniture","Furnishings","Seth Thomas 13 1/2"" Wall Clock","14.22",2,"0.6","-10.31","Critical","1.46","Returning","Social Media","4","No","UPI"
47520,"CA-2016-116337","2016-11-07","2016-11-12","Standard Class","MC-17845","Michael Chen","Consumer","United States","Dallas","Texas","75220","Central","FUR-FU-10002030","Furniture","Furnishings","Executive Impressions 14"" Contract Wall Clock with Quartz Movement","44.46",5,"0.6","-17.78","High","5.36","New","Ads","3","No","Credit Card"
47524,"CA-2016-134691","2016-11-14","2016-11-18","Standard Class","KC-16540","Kelly Collister","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10002393","Office Supplies","Binders","Binder Posts","2.3",2,"0.8","-3.9","Low","0.22","Returning","Ads","4","No","Cash on Delivery"
47530,"CA-2016-118178","2016-03-19","2016-03-24","Standard Class","CC-12610","Corey Catlett","Corporate","United States","Nashville","Tennessee","37211","South","OFF-BI-10001153","Office Supplies","Binders","Ibico Recycled Grain-Textured Covers","31.09",3,"0.7","-20.72","Low","2.79","Returning","NIL","3","No","Net Banking"
47557,"CA-2017-152135","2017-03-16","2017-03-18","Second Class","MG-17650","Matthew Grinstein","Home Office","United States","Lakewood","Ohio","44107","East","TEC-PH-10003505","Technology","Phones","Geemarc AmpliPOWER60","445.44",8,"0.4","-81.66","Medium","59.63","Returning","Social Media","2","No","Credit Card"
47564,"CA-2015-133585","2015-03-01","2015-03-04","First Class","CM-12715","Craig Molinari","Corporate","United States","Houston","Texas","77070","Central","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","1228",6,"0.32","-36.12","High","63.8","Returning","Email","4","No","Credit Card"
47565,"US-2016-156986","2016-03-20","2016-03-24","Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Salem","Oregon","97301","West","OFF-BI-10002498","Office Supplies","Binders","Clear Mylar Reinforcing Strips","16.82",3,"0.7","-12.9","High","1.1","New","Email","4","No","Cash on Delivery"
47589,"CA-2016-130911","2016-03-24","2016-03-26","Second Class","DC-12850","Dan Campbell","Consumer","United States","Cleveland","Ohio","44105","East","FUR-BO-10004357","Furniture","Bookcases","O'Sullivan Living Dimensions 3-Shelf Bookcases","301.47",3,"0.5","-241.18","Low","38.76","Returning","Email","4","No","Net Banking"
47590,"US-2016-161844","2016-12-09","2016-12-14","Second Class","DK-12835","Damala Kotsonis","Corporate","United States","Franklin","Tennessee","37064","South","FUR-TA-10001676","Furniture","Tables","Hon 61000 Series Interactive Training Tables","79.97",3,"0.4","-29.32","Medium","10.57","Returning","Direct","2","No","Net Banking"
47601,"CA-2015-141810","2015-11-02","2015-11-07","Standard Class","BB-10990","Barry Blumstein","Corporate","United States","San Antonio","Texas","78207","Central","OFF-BI-10001524","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern","29.37",7,"0.8","-47","Low","2.45","Returning","Direct","3","No","Cash on Delivery"
47603,"CA-2015-142237","2015-07-11","2015-07-13","First Class","CK-12595","Clytie Kelty","Consumer","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder","2.5",3,"0.7","-2","Low","0.17","New","Direct","5","No","Cash on Delivery"
47618,"US-2017-154872","2017-05-14","2017-05-18","Standard Class","DP-13000","Darren Powers","Consumer","United States","Cleveland","Ohio","44105","East","OFF-BI-10003007","Office Supplies","Binders","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","58.17",5,"0.7","-46.54","High","6.01","New","Social Media","5","No","UPI"
47625,"CA-2017-121300","2017-09-29","2017-09-29","Same Day","MG-17680","Maureen Gastineau","Home Office","United States","Mentor","Ohio","44060","East","FUR-TA-10004442","Furniture","Tables","Riverside Furniture Stanwyck Manor Table Series","344.22",2,"0.4","-189.32","Low","35.39","New","Ads","4","No","Net Banking"
47628,"US-2014-158057","2014-03-22","2014-03-26","Standard Class","CC-12685","Craig Carroll","Consumer","United States","Greensboro","North Carolina","27405","South","OFF-BI-10004410","Office Supplies","Binders","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","7.64",4,"0.7","-5.86","Medium","0.66","Returning","Direct","5","No","Credit Card"
47629,"CA-2014-131009","2014-03-01","2014-03-05","Standard Class","SC-20380","Shahid Collister","Consumer","United States","El Paso","Texas","79907","Central","FUR-FU-10001095","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame","63.55",6,"0.6","-34.95","High","6.9","Returning","Direct","5","No","Credit Card"
47637,"US-2014-112564","2014-04-23","2014-04-24","First Class","TS-21160","Theresa Swint","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10004876","Office Supplies","Binders","Wilson Jones Suede Grain Vinyl Binders","2.5",3,"0.7","-1.75","Medium","0.25","Returning","Social Media","5","No","Net Banking"
47645,"CA-2017-161592","2017-04-06","2017-04-10","Standard Class","CS-12175","Charles Sheldon","Corporate","United States","Chattanooga","Tennessee","37421","South","OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips","8.1",5,"0.7","-5.94","High","0.68","Returning","Email","2","No","Cash on Delivery"
47646,"CA-2016-140977","2016-06-16","2016-06-19","Second Class","JL-15175","James Lanier","Home Office","United States","Chattanooga","Tennessee","37421","South","TEC-MA-10003493","Technology","Machines","Penpower WorldCard Pro Card Scanner","91.48",1,"0.5","-1.83","Critical","13.43","Returning","Direct","5","No","UPI"
47650,"US-2015-123918","2015-10-15","2015-10-15","Same Day","CG-12520","Claire Gute","Consumer","United States","Dallas","Texas","75217","Central","FUR-FU-10004952","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx","131.38",6,"0.6","-95.25","Low","6.7","Returning","Direct","3","No","UPI"
47654,"CA-2017-168739","2017-05-29","2017-06-05","Standard Class","HZ-14950","Henia Zydlo","Consumer","United States","Houston","Texas","77095","Central","FUR-FU-10003919","Furniture","Furnishings","Eldon Executive Woodline II Cherry Finish Desk Accessories","65.42",4,"0.6","-52.34","Medium","4.25","New","Referral","2","No","Credit Card"
47666,"CA-2017-159100","2017-10-16","2017-10-21","Standard Class","VP-21760","Victoria Pisteka","Corporate","United States","Columbia","Tennessee","38401","South","FUR-TA-10001950","Furniture","Tables","Balt Solid Wood Round Tables","1875.26",7,"0.4","-968.88","High","113.53","New","Ads","5","No","Net Banking"
47670,"CA-2016-168361","2016-06-21","2016-06-25","Standard Class","KB-16600","Ken Brennan","Corporate","United States","Chicago","Illinois","60623","Central","OFF-BI-10003727","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder","0.84",1,"0.8","-1.34","Medium","0.1","Returning","Email","3","No","Net Banking"
47671,"CA-2017-152198","2017-09-09","2017-09-10","First Class","JD-16015","Joy Daniels","Consumer","United States","Toledo","Ohio","43615","East","OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips","4.86",3,"0.7","-3.56","High","0.26","Returning","Referral","5","No","UPI"
47681,"CA-2017-103478","2017-07-21","2017-07-24","Second Class","KL-16555","Kelly Lampkin","Corporate","United States","Aurora","Illinois","60505","Central","OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts","94.19",7,"0.8","-164.84","High","13.8","Returning","Referral","5","No","Net Banking"
47704,"US-2017-166611","2017-03-28","2017-04-02","Standard Class","CK-12760","Cyma Kinney","Corporate","United States","Jacksonville","Florida","32216","South","OFF-BI-10001191","Office Supplies","Binders","Canvas Sectional Post Binders","68.74",9,"0.7","-48.12","Critical","7.31","Returning","Email","3","No","Cash on Delivery"
47707,"US-2017-130603","2017-09-30","2017-10-06","Standard Class","SC-20050","Sample Company A","Home Office","United States","Arlington","Texas","76017","Central","OFF-BI-10000301","Office Supplies","Binders","GBC Instant Report Kit","11.65",9,"0.8","-17.47","High","1.29","New","Email","4","No","Net Banking"
47727,"CA-2017-157469","2017-12-02","2017-12-07","Standard Class","ES-14080","Erin Smith","Corporate","United States","Lakewood","Ohio","44107","East","TEC-PH-10004531","Technology","Phones","AT&T CL2909","151.19",2,"0.4","-25.2","Medium","19.35","Returning","Referral","1","No","Cash on Delivery"
47736,"US-2017-112347","2017-12-02","2017-12-06","Standard Class","BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","80219","West","FUR-BO-10003546","Furniture","Bookcases","Hon 4-Shelf Metal Bookcases","242.35",8,"0.7","-363.53","Medium","28.55","Returning","Social Media","3","No","UPI"
47739,"CA-2015-155600","2015-12-04","2015-12-07","Second Class","RO-19780","Rose O'Brian","Consumer","United States","Clarksville","Tennessee","37042","South","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System","1598.06",7,"0.7","-1065.37","Critical","170.5","New","NIL","4","No","Cash on Delivery"
47740,"US-2016-122245","2016-09-25","2016-09-30","Standard Class","AB-10105","Adrian Barton","Consumer","United States","Phoenix","Arizona","85023","West","FUR-TA-10002356","Furniture","Tables","Bevis Boat-Shaped Conference Table","393.17",3,"0.5","-204.45","Medium","24.62","New","Social Media","5","No","Credit Card"
47756,"CA-2017-159100","2017-10-16","2017-10-21","Standard Class","VP-21760","Victoria Pisteka","Corporate","United States","Columbia","Tennessee","38401","South","FUR-TA-10001950","Furniture","Tables","Balt Solid Wood Round Tables","1875.26",7,"0.4","-968.88","Medium","233.62","New","Direct","3","No","Credit Card"
47765,"CA-2015-141327","2015-11-30","2015-12-03","First Class","LR-16915","Lena Radford","Consumer","United States","Durham","North Carolina","27707","South","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders","6.05",7,"0.7","-4.23","Low","0.75","Returning","Ads","5","No","Net Banking"
47767,"CA-2017-159282","2017-10-16","2017-10-21","Standard Class","GH-14410","Gary Hansen","Home Office","United States","Yuma","Arizona","85364","West","TEC-MA-10001148","Technology","Machines","Swingline SM12-08 MicroCut Jam Free Shredder","599.99",5,"0.7","-479.99",NULL,"89.27","New","Direct","3","No","UPI"
47769,"CA-2017-101581","2017-10-22","2017-10-27","Standard Class","DW-13195","David Wiener","Corporate","United States","Redmond","Oregon","97756","West","FUR-TA-10002607","Furniture","Tables","KI Conference Tables","177.23",5,"0.5","-120.51","Medium","14.5","Returning","Referral","3","No","Cash on Delivery"
47773,"CA-2017-134194","2017-12-25","2018-01-01","Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas","75081","Central","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","40.98",5,"0.8","-65.57","Critical","3.53","New","Referral","2","No","Cash on Delivery"
47781,"CA-2016-114727","2016-07-18","2016-07-24","Standard Class","LS-16945","Linda Southworth","Corporate","United States","Denver","Colorado","80219","West","OFF-BI-10004967","Office Supplies","Binders","Round Ring Binders","1.87",3,"0.7","-1.44","Medium","0.26","Returning","Referral","5","No","Net Banking"
47797,"CA-2017-168900","2017-05-04","2017-05-09","Standard Class","SH-20395","Shahid Hopkins","Consumer","United States","Springfield","Ohio","45503","East","OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill","2.31",1,"0.7","-1.93","Medium","0.17","Returning","Social Media","4","No","Net Banking"
47804,"CA-2016-126627","2016-10-10","2016-10-12","First Class","WB-21850","William Brown","Consumer","United States","La Porte","Texas","77571","Central","FUR-FU-10004963","Furniture","Furnishings","Eldon 400 Class Desk Accessories, Black Carbon","14",4,"0.6","-6.3","Critical","1.08","New","Social Media","2","No","Credit Card"
47821,"CA-2016-140977","2016-06-16","2016-06-19","Second Class","JL-15175","James Lanier","Home Office","United States","Chattanooga","Tennessee","37421","South","TEC-MA-10003493","Technology","Machines","Penpower WorldCard Pro Card Scanner","91.48",1,"0.5","-1.83","Medium","6.38","Returning","Direct","5","No","UPI"
47826,"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","Lindsay Shagiari","Home Office","United States","Dallas","Texas","75081","Central","FUR-FU-10001756","Furniture","Furnishings","Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","22.85",3,"0.6","-17.71","Critical","2.56","Returning","Social Media","5","No","Credit Card"
